ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,mp_firstname,mp_surname,mp_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,brexit,green,snp,pc,dup,sf,sdlp,uup,alliance,all_other_candidates,of_which_other_winner
E14000820,E12000001,Middlesbrough South and East Cleveland,Cleveland,North East,England,County,13/12/2019 02:58,Simon,Clarke,Male,Con hold,Con,Lab,72348,47817,180,11626,28135,16509,1953,0,1220,0,0,0,0,0,0,0,0,0
E14000815,E12000009,Mid Dorset and North Poole,Dorset,South West,England,County,13/12/2019 04:48,Michael,Tomlinson,Male,Con hold,Con,LD,65427,48930,152,14898,29548,3402,14650,0,1330,0,0,0,0,0,0,0,0,0
S14000045,S92000003,Midlothian,Scotland,Scotland,Scotland,County,13/12/2019 02:41,Owen,Thompson,Male,SNP gain from Lab,SNP,Lab,70544,48221,140,5705,10467,14328,3393,0,0,20033,0,0,0,0,0,0,0,0
E14000816,E12000006,Mid Norfolk,Norfolk,East,England,County,13/12/2019 02:46,George,Freeman,Male,Con hold,Con,Lab,82203,56186,335,22594,35051,12457,7739,0,0,0,0,0,0,0,0,0,939,0
E14000817,E12000008,Mid Sussex,West Sussex,South East,England,County,13/12/2019 04:05,Mims,Davies,Female,Con hold,Con,LD,85146,62762,222,18197,33455,11218,15258,0,2234,0,0,0,0,0,0,0,597,0
N06000010,N92000002,Mid Ulster,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 02:55,Francie,Molloy,Male,SF hold,SF,DUP,70449,44620,348,9537,0,0,0,0,0,0,0,10936,20473,6384,2611,3526,690,0
E14000818,E12000005,Mid Worcestershire,Hereford and Worcester,West Midlands,England,County,13/12/2019 02:37,Nigel,Huddleston,Male,Con hold,Con,Lab,78220,56123,204,28018,37426,9408,6474,0,2177,0,0,0,0,0,0,0,638,0
E14000821,E12000008,Milton Keynes North,Buckinghamshire,South East,England,County,13/12/2019 04:31,Ben,Everitt,Male,Con hold,Con,Lab,91545,62543,237,6255,30938,24683,4991,0,1931,0,0,0,0,0,0,0,0,0
E14000822,E12000008,Milton Keynes South,Buckinghamshire,South East,England,Borough,13/12/2019 04:40,Iain,Stewart,Male,Con hold,Con,Lab,96363,64007,181,6944,32011,25067,4688,0,1495,0,0,0,0,0,0,0,746,0
E14000823,E12000007,Mitcham and Morden,London,London,England,Borough,13/12/2019 03:02,Siobhain,McDonagh,Female,Lab hold,Lab,Con,70021,45741,104,16482,11482,27964,3717,1202,1160,0,0,0,0,0,0,0,216,0
E14000824,E12000008,Mole Valley,Surrey,South East,England,County,13/12/2019 03:52,Paul,Beresford,Male,Con hold,Con,LD,74665,57110,194,12041,31656,2965,19615,0,1874,0,0,0,0,0,0,0,1000,0
W07000054,W92000004,Monmouth,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 03:36,David T. C.,Davies,Male,Con hold,Con,Lab,67098,50217,136,9982,26160,16178,4909,0,1353,0,1182,0,0,0,0,0,435,0
W07000063,W92000004,Montgomeryshire,Powys,Wales,Wales,County,13/12/2019 03:32,Craig,Williams,Male,Con hold,Con,LD,48997,34214,213,12138,20020,5585,7882,0,0,0,0,0,0,0,0,0,727,0
S14000046,S92000003,Moray,Scotland,Scotland,Scotland,County,13/12/2019 03:16,Douglas,Ross,Male,Con hold,Con,SNP,71035,48825,92,513,22112,2432,2269,0,0,21599,0,0,0,0,0,0,413,0
E14000825,E12000002,Morecambe and Lunesdale,Lancashire,North West,England,County,13/12/2019 04:14,David,Morris,Male,Con hold,Con,Lab,67397,45310,138,6354,23925,17571,2328,0,938,0,0,0,0,0,0,0,548,0
E14000826,E12000003,Morley and Outwood,West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:25,Andrea,Jenkyns,Female,Con hold,Con,Lab,78803,51930,191,11267,29424,18157,2285,0,1107,0,0,0,0,0,0,0,957,0
S14000047,S92000003,Motherwell and Wishaw,Scotland,Scotland,Scotland,Borough,13/12/2019 03:43,Marion,Fellows,Female,SNP hold,SNP,Lab,68856,44420,93,6268,7150,14354,1675,0,0,20622,0,0,0,0,0,0,619,0
S14000027,S92000003,Na h-Eileanan An Iar,Scotland,Scotland,Scotland,County,13/12/2019 02:37,Angus Brendan,MacNeil,Male,SNP hold,SNP,Lab,21106,14477,65,2438,3216,4093,637,0,0,6531,0,0,0,0,0,0,0,0
W07000069,W92000004,Neath,West Glamorgan,Wales,Wales,County,13/12/2019 03:03,Christina,Rees,Female,Lab hold,Lab,Con,56419,36756,107,5637,10283,15920,1485,3184,728,0,4495,0,0,0,0,0,661,0
E14000829,E12000004,Newark,Nottinghamshire,East Midlands,England,County,13/12/2019 03:40,Robert,Jenrick,Male,Con hold,Con,Lab,75850,54762,259,21816,34660,12844,5308,0,1950,0,0,0,0,0,0,0,0,0
E14000830,E12000008,Newbury,Berkshire,South East,England,County,13/12/2019 03:09,Laura,Farris,Female,Con hold,Con,LD,83414,59998,190,16047,34431,4404,18384,0,2454,0,0,0,0,0,0,0,325,0
E14000834,E12000005,Newcastle-Under-Lyme,Staffordshire,West Midlands,England,Borough,13/12/2019 04:45,Aaron,Bell,Male,Con gain from Lab,Con,Lab,68211,44739,140,7446,23485,16039,2361,1921,933,0,0,0,0,0,0,0,0,0
E14000831,E12000001,Newcastle Upon Tyne Central,Tyne and Wear,North East,England,Borough,12/12/2019 23:27,Chi,Onwurah,Female,Lab hold,Lab,Con,57845,37474,137,12278,9290,21568,2709,2542,1365,0,0,0,0,0,0,0,0,0
E14000832,E12000001,Newcastle Upon Tyne East,Tyne and Wear,North East,England,Borough,13/12/2019 00:05,Nicholas,Brown,Male,Lab hold,Lab,Con,63796,43365,233,15463,10586,26049,4535,0,2195,0,0,0,0,0,0,0,0,0
E14000833,E12000001,Newcastle Upon Tyne North,Tyne and Wear,North East,England,Borough,13/12/2019 00:46,Catherine,McKinnell,Female,Lab hold,Lab,Con,68486,46999,119,5765,15589,21354,4357,4331,1368,0,0,0,0,0,0,0,0,0
E14000827,E12000008,New Forest East,Hampshire,South East,England,County,13/12/2019 02:14,Julian,Lewis,Male,Con hold,Con,Lab,73549,50786,189,25251,32769,7518,7390,0,2434,0,0,0,0,0,0,0,675,0
E14000828,E12000008,New Forest West,Hampshire,South East,England,County,13/12/2019 02:55,Desmond,Swayne,Male,Con hold,Con,LD,70869,50306,250,24403,32113,6595,7710,0,3888,0,0,0,0,0,0,0,0,0
W07000055,W92000004,Newport East,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:49,Jessica,Morden,Female,Lab hold,Lab,Con,58554,36282,80,1992,14133,16125,2121,2454,577,0,872,0,0,0,0,0,0,0
W07000056,W92000004,Newport West,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:58,Ruth,Jones,Female,Lab hold,Lab,Con,66657,43433,130,902,18075,18977,2565,1727,902,0,1187,0,0,0,0,0,0,0
N06000011,N92000002,Newry and Armagh,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 05:05,Mickey,Brady,Male,SF hold,SF,DUP,81226,50779,341,9287,0,0,0,0,0,0,0,11000,20287,9449,4204,4211,1628,0
E14000835,E12000009,Newton Abbot,Devon,South West,England,County,13/12/2019 02:49,Anne Marie,Morris,Female,Con hold,Con,LD,72529,52556,182,17501,29190,9329,11689,0,1508,0,0,0,0,0,0,0,840,0
E14000836,E12000003,"Normanton, Pontefract and Castleford",West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:01,Yvette,Cooper,Female,Lab hold,Lab,Con,84527,48259,127,1276,17021,18297,3147,8032,0,0,0,0,0,0,0,0,1762,0
E14000861,E12000004,Northampton North,Northamptonshire,East Midlands,England,Borough,13/12/2019 04:17,Michael,Ellis,Male,Con hold,Con,Lab,58768,39539,120,5507,21031,15524,2031,0,953,0,0,0,0,0,0,0,0,0
E14000862,E12000004,Northampton South,Northamptonshire,East Midlands,England,Borough,13/12/2019 03:44,Andrew,Lewer,Male,Con hold,Con,Lab,62163,40835,122,4697,20914,16217,2482,0,1222,0,0,0,0,0,0,0,0,0
N06000012,N92000002,North Antrim,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 04:54,Ian,Paisley,Male,DUP hold,DUP,UUP,77134,44051,304,12721,0,0,0,0,0,0,0,20860,5632,2943,8139,6231,246,0
S14000048,S92000003,North Ayrshire and Arran,Scotland,Scotland,Scotland,County,13/12/2019 02:56,Patricia,Gibson,Female,SNP hold,SNP,Con,73534,48154,115,8521,14855,6702,2107,0,1114,23376,0,0,0,0,0,0,0,0
E14000837,E12000009,North Cornwall,Cornwall,South West,England,County,13/12/2019 05:30,Scott,Mann,Male,Con hold,Con,LD,69935,51678,256,14752,30671,4516,15919,0,0,0,0,0,0,0,0,0,572,0
E14000838,E12000009,North Devon,Devon,South West,England,County,13/12/2019 03:40,Selaine,Saxby,Female,Con hold,Con,LD,75859,55581,166,14813,31479,5097,16666,0,1759,0,0,0,0,0,0,0,580,0
E14000839,E12000009,North Dorset,Dorset,South West,England,County,13/12/2019 05:58,Simon,Hoare,Male,Con hold,Con,LD,76765,56107,263,24301,35705,6737,11404,0,2261,0,0,0,0,0,0,0,0,0
N06000013,N92000002,North Down,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 01:52,Stephen,Farry,Male,Alliance gain from Ind,Alliance,DUP,67099,40643,172,2968,1959,0,0,0,0,0,0,15390,0,0,4936,18358,0,0
E14000840,E12000001,North Durham,Durham,North East,England,County,13/12/2019 03:14,Kevan,Jones,Male,Lab hold,Lab,Con,66796,42195,107,4742,13897,18639,2879,4693,1126,0,0,0,0,0,0,0,961,0
E14000841,E12000006,North East Bedfordshire,Bedfordshire,East,England,County,13/12/2019 04:21,Richard,Fuller,Male,Con hold,Con,Lab,90678,65018,200,24283,38443,14160,7999,0,1891,0,0,0,0,0,0,0,2525,0
E14000842,E12000006,North East Cambridgeshire,Cambridgeshire,East,England,County,13/12/2019 04:20,Stephen,Barclay,Male,Con hold,Con,Lab,83699,52964,239,29993,38423,8430,4298,0,1813,0,0,0,0,0,0,0,0,0
E14000843,E12000004,North East Derbyshire,Derbyshire,East Midlands,England,County,13/12/2019 03:58,Lee,Rowley,Male,Con hold,Con,Lab,72345,49217,173,12876,28897,16021,3021,0,1278,0,0,0,0,0,0,0,0,0
S14000049,S92000003,North East Fife,Scotland,Scotland,Scotland,County,13/12/2019 03:29,Wendy,Chamberlain,Female,LD gain from SNP,LD,SNP,60905,45878,140,1316,5961,1707,19763,0,0,18447,0,0,0,0,0,0,0,0
E14000844,E12000008,North East Hampshire,Hampshire,South East,England,County,13/12/2019 02:19,Ranil,Jayawardena,Male,Con hold,Con,LD,78954,59270,174,20211,35280,5760,15069,0,1754,0,0,0,0,0,0,0,1407,0
E14000845,E12000006,North East Hertfordshire,Hertfordshire,East,England,County,13/12/2019 03:24,Oliver,Heald,Male,Con hold,Con,Lab,76123,55327,281,18189,31293,13104,8563,0,2367,0,0,0,0,0,0,0,0,0
E14000846,E12000009,North East Somerset,Avon,South West,England,County,13/12/2019 03:28,Jacob,Rees-Mogg,Male,Con hold,Con,Lab,73692,56308,169,14729,28360,13631,12422,0,1423,0,0,0,0,0,0,0,472,0
E14000847,E12000005,North Herefordshire,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:51,Bill,Wiggin,Male,Con hold,Con,LD,70252,51033,276,24856,32158,6804,7302,0,4769,0,0,0,0,0,0,0,0,0
E14000848,E12000006,North Norfolk,Norfolk,East,England,County,13/12/2019 03:11,Duncan,Baker,Male,Con gain from LD,Con,LD,70729,50823,172,14395,29792,3895,15397,1739,0,0,0,0,0,0,0,0,0,0
E14000849,E12000005,North Shropshire,Shropshire,West Midlands,England,County,13/12/2019 04:30,Owen,Paterson,Male,Con hold,Con,Lab,83258,56513,205,22949,35444,12495,5643,0,1790,0,0,0,0,0,0,0,1141,0
E14000850,E12000009,North Somerset,Avon,South West,England,County,13/12/2019 05:02,Liam,Fox,Male,Con hold,Con,Lab,80194,62055,241,17536,32801,15265,11051,0,2938,0,0,0,0,0,0,0,0,0
E14000851,E12000009,North Swindon,Wiltshire,South West,England,County,13/12/2019 00:30,Justin,Tomlinson,Male,Con hold,Con,Lab,82441,55115,209,16171,32584,16413,4408,0,1710,0,0,0,0,0,0,0,0,0
E14000852,E12000008,North Thanet,Kent,South East,England,County,13/12/2019 05:27,Roger,Gale,Male,Con hold,Con,Lab,72756,48178,250,17189,30066,12877,3439,0,1796,0,0,0,0,0,0,0,0,0
E14000853,E12000001,North Tyneside,Tyne and Wear,North East,England,Borough,13/12/2019 02:41,Mary,Glindon,Female,Lab hold,Lab,Con,78902,50429,160,9561,15490,25051,3241,5254,1393,0,0,0,0,0,0,0,0,0
E14000854,E12000005,North Warwickshire,Warwickshire,West Midlands,England,County,13/12/2019 02:13,Craig,Tracey,Male,Con hold,Con,Lab,70271,45914,171,17956,30249,12293,2069,0,1303,0,0,0,0,0,0,0,0,0
E14000855,E12000006,North West Cambridgeshire,Cambridgeshire,East,England,County,13/12/2019 03:37,Shailesh,Vara,Male,Con hold,Con,Lab,94909,64533,315,25983,40307,14324,6881,0,3021,0,0,0,0,0,0,0,0,0
E14000856,E12000001,North West Durham,Durham,North East,England,County,13/12/2019 03:42,Richard,Holden,Male,Con gain from Lab,Con,Lab,72166,47663,128,1144,19990,18846,2831,3193,1173,0,0,0,0,0,0,0,1630,0
E14000857,E12000008,North West Hampshire,Hampshire,South East,England,County,13/12/2019 03:59,Kit,Malthouse,Male,Con hold,Con,LD,83083,58918,270,26308,36591,9327,10283,0,2717,0,0,0,0,0,0,0,0,0
E14000858,E12000004,North West Leicestershire,Leicestershire,East Midlands,England,County,13/12/2019 03:09,Andrew,Bridgen,Male,Con hold,Con,Lab,78935,53821,211,20400,33811,13411,3614,0,2478,0,0,0,0,0,0,0,507,0
E14000859,E12000006,North West Norfolk,Norfolk,East,England,County,13/12/2019 03:50,James,Wild,Male,Con hold,Con,Lab,72080,46602,200,19922,30627,10705,3625,0,1645,0,0,0,0,0,0,0,0,0
E14000860,E12000009,North Wiltshire,Wiltshire,South West,England,County,13/12/2019 04:15,James,Gray,Male,Con hold,Con,LD,73280,54758,216,17626,32373,5699,14747,0,1939,0,0,0,0,0,0,0,0,0
E14000863,E12000006,Norwich North,Norfolk,East,England,Borough,13/12/2019 04:18,Chloe,Smith,Female,Con hold,Con,Lab,67172,46285,127,4738,23397,18659,2663,0,1078,0,0,0,0,0,0,0,488,0
E14000864,E12000006,Norwich South,Norfolk,East,England,Borough,13/12/2019 02:35,Clive,Lewis,Male,Lab hold,Lab,Con,77845,51673,197,12760,15006,27766,4776,1656,2469,0,0,0,0,0,0,0,0,0
E14000865,E12000004,Nottingham East,Nottinghamshire,East Midlands,England,Borough,13/12/2019 02:52,Nadia,Whittome,Female,Lab hold,Lab,Con,66262,40004,141,17393,8342,25735,1954,1343,1183,0,0,0,0,0,0,0,1447,0
E14000866,E12000004,Nottingham North,Nottinghamshire,East Midlands,England,Borough,13/12/2019 02:39,Alex,Norris,Male,Lab hold,Lab,Con,66495,35320,103,4490,12847,17337,1582,2686,868,0,0,0,0,0,0,0,0,0
E14000867,E12000004,Nottingham South,Nottinghamshire,East Midlands,England,Borough,13/12/2019 02:32,Lilian,Greenwood,Female,Lab hold,Lab,Con,79485,48134,181,12568,14018,26586,3935,2012,1583,0,0,0,0,0,0,0,0,0
E14000868,E12000005,Nuneaton,Warwickshire,West Midlands,England,County,13/12/2019 01:06,Marcus,Jones,Male,Con hold,Con,Lab,70226,45190,215,13144,27390,14246,1862,0,1692,0,0,0,0,0,0,0,0,0
S14000050,S92000003,Ochil and South Perthshire,Scotland,Scotland,Scotland,County,13/12/2019 02:45,John,Nicolson,Male,SNP gain from Con,SNP,Con,78776,57813,131,4498,22384,4961,3204,0,0,26882,0,0,0,0,0,0,382,0
W07000074,W92000004,Ogmore,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:19,Chris,Elmore,Male,Lab hold,Lab,Con,57581,35390,96,7805,9797,17602,1460,2991,621,0,2919,0,0,0,0,0,0,0
E14000869,E12000007,Old Bexley and Sidcup,London,London,England,Borough,13/12/2019 03:28,James,Brokenshire,Male,Con hold,Con,Lab,66104,46145,239,18952,29786,10834,3822,0,1477,0,0,0,0,0,0,0,226,0
E14000870,E12000002,Oldham East and Saddleworth,Greater Manchester,North West,England,County,13/12/2019 03:53,Debbie,Abrahams,Female,Lab hold,Lab,Con,72120,46164,123,1499,18589,20088,2423,2980,778,0,0,0,0,0,0,0,1306,0
E14000871,E12000002,Oldham West and Royton,Greater Manchester,North West,England,Borough,13/12/2019 03:30,Jim,McMahon,Male,Lab hold,Lab,Con,72999,44434,117,11127,13452,24579,1484,3316,681,0,0,0,0,0,0,0,922,0
S14000051,S92000003,Orkney and Shetland,Scotland,Scotland,Scotland,County,13/12/2019 06:01,Alistair,Carmichael,Male,LD hold,LD,SNP,34211,23160,80,2507,2287,1550,10381,900,0,7874,0,0,0,0,0,0,168,0
E14000872,E12000007,Orpington,London,London,England,Borough,13/12/2019 03:37,Gareth,Bacon,Male,Con hold,Con,Lab,68877,48721,263,22378,30882,8504,7552,0,1783,0,0,0,0,0,0,0,0,0
E14000873,E12000008,Oxford East,Oxfordshire,South East,England,Borough,13/12/2019 03:10,Anneliese,Dodds,Female,Lab hold,Lab,Con,78303,49359,213,17832,10303,28135,6884,1146,2392,0,0,0,0,0,0,0,499,0
E14000874,E12000008,Oxford West and Abingdon,Oxfordshire,South East,England,County,13/12/2019 05:38,Layla,Moran,Female,LD hold,LD,Con,76951,58824,238,8943,22397,4258,31340,829,0,0,0,0,0,0,0,0,0,0
S14000052,S92000003,Paisley and Renfrewshire North,Scotland,Scotland,Scotland,County,13/12/2019 02:39,Gavin,Newlands,Male,SNP hold,SNP,Lab,72007,49682,153,11902,11217,11451,3661,0,0,23353,0,0,0,0,0,0,0,0
S14000053,S92000003,Paisley and Renfrewshire South,Scotland,Scotland,Scotland,County,13/12/2019 02:12,Mhairi,Black,Female,SNP hold,SNP,Lab,64385,43084,133,10679,7571,10958,2918,0,0,21637,0,0,0,0,0,0,0,0
E14000875,E12000002,Pendle,Lancashire,North West,England,Borough,13/12/2019 02:44,Andrew,Stephenson,Male,Con hold,Con,Lab,65292,44460,172,6186,24076,17890,1548,0,678,0,0,0,0,0,0,0,268,0
E14000876,E12000003,Penistone and Stocksbridge,South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:44,Miriam,Cates,Female,Con gain from Lab,Con,Lab,70925,49520,149,7210,23688,16478,5054,4300,0,0,0,0,0,0,0,0,0,0
E14000877,E12000002,Penrith and The Border,Cumbria,North West,England,County,13/12/2019 03:20,Neil,Hudson,Male,Con hold,Con,Lab,67555,47824,209,18519,28875,10356,5364,0,2159,0,0,0,0,0,0,0,1070,0
S14000054,S92000003,Perth and North Perthshire,Scotland,Scotland,Scotland,County,13/12/2019 02:39,Pete,Wishart,Male,SNP hold,SNP,Con,72600,54076,111,7550,19812,2471,3780,651,0,27362,0,0,0,0,0,0,0,0
E14000878,E12000006,Peterborough,Cambridgeshire,East,England,Borough,13/12/2019 01:46,Paul,Bristow,Male,Con gain from Lab,Con,Lab,72560,47801,98,2580,22334,19754,2334,2127,728,0,0,0,0,0,0,0,524,0
E14000879,E12000009,"Plymouth, Moor View",Devon,South West,England,Borough,13/12/2019 05:08,Johnny,Mercer,Male,Con hold,Con,Lab,69430,44239,202,12897,26831,13934,2301,0,1173,0,0,0,0,0,0,0,0,0
E14000880,E12000009,"Plymouth, Sutton and Devonport",Devon,South West,England,Borough,13/12/2019 05:32,Luke,Pollard,Male,Lab hold,Lab,Con,77852,53176,141,4757,20704,25461,2545,2909,1557,0,0,0,0,0,0,0,0,0
W07000075,W92000004,Pontypridd,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:48,Alex,Davies-Jones,Female,Lab hold,Lab,Con,60327,39060,153,5887,11494,17381,0,2917,0,0,4990,0,0,0,0,0,2278,0
E14000881,E12000009,Poole,Dorset,South West,England,Borough,13/12/2019 05:20,Robert,Syms,Male,Con hold,Con,Lab,73989,50451,169,19116,29599,10483,7819,0,1702,0,0,0,0,0,0,0,848,0
E14000882,E12000007,Poplar and Limehouse,London,London,England,Borough,13/12/2019 04:36,Apsana,Begum,Female,Lab hold,Lab,Con,91836,61276,277,28904,9756,38660,8832,1493,2159,0,0,0,0,0,0,0,376,0
E14000883,E12000008,Portsmouth North,Hampshire,South East,England,Borough,13/12/2019 03:30,Penny,Mordaunt,Female,Con hold,Con,Lab,71299,45910,145,15780,28172,12392,3419,0,1304,0,0,0,0,0,0,0,623,0
E14000884,E12000008,Portsmouth South,Hampshire,South East,England,Borough,13/12/2019 03:13,Stephen,Morgan,Male,Lab hold,Lab,Con,74186,47425,163,5363,17705,23068,5418,994,0,0,0,0,0,0,0,0,240,0
W07000065,W92000004,Preseli Pembrokeshire,Dyfed,Wales,Wales,County,13/12/2019 03:59,Stephen,Crabb,Male,Con hold,Con,Lab,59606,42419,153,5062,21381,16319,1943,0,0,0,2776,0,0,0,0,0,0,0
E14000885,E12000002,Preston,Lancashire,North West,England,Borough,13/12/2019 02:45,Mark,Hendrick,Male,Lab hold,Lab,Con,59672,33790,98,12146,8724,20870,1737,1799,660,0,0,0,0,0,0,0,0,0
E14000886,E12000003,Pudsey,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:30,Stuart,Andrew,Male,Con hold,Con,Lab,73212,54215,142,3517,26453,22936,3088,0,894,0,0,0,0,0,0,0,844,0
E14000887,E12000007,Putney,London,London,England,Borough,13/12/2019 01:54,Fleur,Anderson,Female,Lab gain from Con,Lab,Con,65556,50467,119,4774,18006,22780,8548,0,1133,0,0,0,0,0,0,0,0,0
E14000888,E12000006,Rayleigh and Wickford,Essex,East,England,County,13/12/2019 01:44,Mark,Francois,Male,Con hold,Con,Lab,78930,54901,293,31000,39864,8864,4171,0,2002,0,0,0,0,0,0,0,0,0
E14000889,E12000008,Reading East,Berkshire,South East,England,Borough,13/12/2019 03:49,Mathew,Rodda,Male,Lab hold,Lab,Con,77152,55918,137,5924,21178,27102,5035,852,1549,0,0,0,0,0,0,0,202,0
E14000890,E12000008,Reading West,Berkshire,South East,England,County,13/12/2019 04:14,Alok,Sharma,Male,Con hold,Con,Lab,74137,50392,180,4117,24393,20276,4460,0,1263,0,0,0,0,0,0,0,0,0
E14000891,E12000001,Redcar,Cleveland,North East,England,Borough,13/12/2019 02:43,Jacob,Young,Male,Con gain from Lab Coop,Con,Lab,65864,40842,95,3527,18811,15284,2018,2915,491,0,0,0,0,0,0,0,1323,0
E14000892,E12000005,Redditch,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:01,Rachel,Maclean,Female,Con hold,Con,Lab,65391,44067,215,16036,27907,11871,2905,0,1384,0,0,0,0,0,0,0,0,0
E14000893,E12000008,Reigate,Surrey,South East,England,Borough,13/12/2019 03:30,Crispin,Blunt,Male,Con hold,Con,Lab,74242,53156,231,18310,28665,10355,10320,0,3169,0,0,0,0,0,0,0,647,0
W07000052,W92000004,Rhondda,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:33,Chris,Bryant,Male,Lab hold,Lab,Con,50262,29642,83,11440,4675,16115,612,3733,438,0,4069,0,0,0,0,0,0,0
E14000894,E12000002,Ribble Valley,Lancashire,North West,England,County,13/12/2019 02:51,Nigel,Evans,Male,Con hold,Con,Lab,79247,55284,260,18439,33346,14907,4776,0,1704,0,0,0,0,0,0,0,551,0
E14000896,E12000007,Richmond Park,London,London,England,Borough,13/12/2019 03:14,Sarah,Olney,Female,LD gain from Con,LD,Con,82699,65067,173,7766,26793,3407,34559,0,0,0,0,0,0,0,0,0,308,0
E14000895,E12000003,Richmond (Yorks),North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:14,Rishi,Sunak,Male,Con hold,Con,Lab,82569,57703,203,27210,36693,9483,6989,0,2500,0,0,0,0,0,0,0,2038,0
E14000897,E12000002,Rochdale,Greater Manchester,North West,England,County,13/12/2019 01:54,Tony,Lloyd,Male,Lab hold,Lab,Con,78909,47447,162,9668,14807,24475,3312,3867,986,0,0,0,0,0,0,0,0,0
E14000898,E12000008,Rochester and Strood,Kent,South East,England,County,13/12/2019 04:28,Kelly,Tolhurst,Female,Con hold,Con,Lab,82056,51926,187,17072,31151,14079,3717,0,1312,0,0,0,0,0,0,0,1667,0
E14000899,E12000006,Rochford and Southend East,Essex,East,England,County,13/12/2019 02:23,James,Duddridge,Male,Con hold,Con,Lab,75624,46136,180,12286,27063,14777,2822,0,0,0,0,0,0,0,0,0,1474,0
E14000900,E12000007,Romford,London,London,England,Borough,13/12/2019 03:10,Andrew,Rosindell,Male,Con hold,Con,Lab,72350,47231,240,17893,30494,12601,2708,0,1428,0,0,0,0,0,0,0,0,0
E14000901,E12000008,Romsey and Southampton North,Hampshire,South East,England,County,13/12/2019 03:40,Caroline,Nokes,Female,Con hold,Con,LD,68228,51390,187,10872,27862,5898,16990,0,0,0,0,0,0,0,0,0,640,0
E14000902,E12000002,Rossendale and Darwen,Lancashire,North West,England,Borough,13/12/2019 04:14,Jake,Berry,Male,Con hold,Con,Lab,72770,48822,231,9522,27570,18048,2011,0,1193,0,0,0,0,0,0,0,0,0
S14000055,S92000003,"Ross, Skye and Lochaber",Scotland,Scotland,Scotland,County,13/12/2019 05:45,Ian,Blackford,Male,SNP hold,SNP,LD,54230,39869,80,9443,6900,2448,9820,710,0,19263,0,0,0,0,0,0,728,0
E14000904,E12000003,Rotherham,South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 02:45,Sarah,Champion,Female,Lab hold,Lab,Con,61688,35651,103,3121,11615,14736,2090,6125,0,0,0,0,0,0,0,0,1085,0
E14000903,E12000003,Rother Valley,South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:47,Alexander,Stafford,Male,Con gain from Lab,Con,Lab,74804,48698,143,6318,21970,15652,2553,6264,1219,0,0,0,0,0,0,0,1040,0
E14000905,E12000005,Rugby,Warwickshire,West Midlands,England,County,13/12/2019 02:38,Mark,Pawsey,Male,Con hold,Con,Lab,72292,50814,232,13447,29255,15808,4207,0,1544,0,0,0,0,0,0,0,0,0
E14000906,E12000007,"Ruislip, Northwood and Pinner",London,London,England,Borough,13/12/2019 04:13,David,Simmonds,Male,Con hold,Con,Lab,72816,52904,188,16394,29391,12997,7986,0,1646,0,0,0,0,0,0,0,884,0
E14000907,E12000008,Runnymede and Weybridge,Surrey,South East,England,County,13/12/2019 04:19,Ben,Spencer,Male,Con hold,Con,Lab,77196,53289,184,18270,29262,10992,9236,0,1876,0,0,0,0,0,0,0,1923,0
E14000908,E12000004,Rushcliffe,Nottinghamshire,East Midlands,England,County,13/12/2019 02:05,Ruth,Edwards,Female,Con hold,Con,Lab,77047,60505,251,7643,28765,21122,9600,0,0,0,0,0,0,0,0,0,1018,0
S14000056,S92000003,Rutherglen and Hamilton West,Scotland,Scotland,Scotland,Borough,13/12/2019 01:25,Margaret,Ferrier,Female,SNP gain from Lab Coop,SNP,Lab,80918,53794,125,5230,8054,18545,2791,0,0,23775,0,0,0,0,0,0,629,0
E14000909,E12000004,Rutland and Melton,Leicestershire,East Midlands,England,County,13/12/2019 04:38,Alicia,Kearns,Female,Con hold,Con,Lab,82705,58310,224,26924,36507,9583,7970,0,2875,0,0,0,0,0,0,0,1375,0
E14000910,E12000006,Saffron Walden,Essex,East,England,County,13/12/2019 02:39,Kemi,Badenoch,Female,Con hold,Con,LD,87017,63086,318,27594,39714,8305,12120,0,2947,0,0,0,0,0,0,0,0,0
